
TIME STEP:
125 = 0.2ms

VOLTAGE STEP:
CH1:  32 = 1V
CH2:  32 = 1V
GND	138	132
N	CH1	CH2

0	92	68
1	94	68
2	95	68
3	97	68
4	99	67
5	100	68
6	101	67
7	103	67
8	105	67
9	105	67
10	106	67
11	108	67
12	109	67
13	110	67
14	110	67
15	111	67
16	112	67
17	113	67
18	114	67
19	115	67
20	116	67
21	116	67
22	117	67
23	118	67
24	118	67
25	119	66
26	120	67
27	120	67
28	121	66
29	121	66
30	122	66
31	122	67
32	123	66
33	123	66
34	123	66
35	124	66
36	124	67
37	125	66
38	125	67
39	126	66
40	126	66
41	126	66
42	126	66
43	126	66
44	127	67
45	127	66
46	127	67
47	128	66
48	128	66
49	129	66
50	129	66
51	129	66
52	129	66
53	129	66
54	129	66
55	129	66
56	129	66
57	130	66
58	130	66
59	130	66
60	130	66
61	130	66
62	131	66
63	131	66
64	130	66
65	131	66
66	131	66
67	131	66
68	131	66
69	131	66
70	131	66
71	131	66
72	132	67
73	132	66
74	132	66
75	131	66
76	132	66
77	131	66
78	131	65
79	132	66
80	132	66
81	132	66
82	132	66
83	132	66
84	132	66
85	132	67
86	132	66
87	132	66
88	132	66
89	133	66
90	132	66
91	132	66
92	132	66
93	133	66
94	132	66
95	133	66
96	132	66
97	133	66
98	133	66
99	133	66
100	133	66
101	133	66
102	133	66
103	133	66
104	133	66
105	133	66
106	133	66
107	133	66
108	133	66
109	133	66
110	133	66
111	133	67
112	133	66
113	133	66
114	133	66
115	133	66
116	133	66
117	133	66
118	133	66
119	133	66
120	133	66
121	133	66
122	134	66
123	133	66
124	133	66
125	133	66
126	133	66
127	133	66
128	133	66
129	133	66
130	134	66
131	133	66
132	134	66
133	134	67
134	133	66
135	134	66
136	133	66
137	133	66
138	133	66
139	133	66
140	134	66
141	133	66
142	134	66
143	133	66
144	133	66
145	134	66
146	134	66
147	133	66
148	133	66
149	133	66
150	133	66
151	133	66
152	134	66
153	133	66
154	134	66
155	133	66
156	134	65
157	134	66
158	133	66
159	134	66
160	134	66
161	134	66
162	134	66
163	134	66
164	134	66
165	134	66
166	134	66
167	134	66
168	134	66
169	134	66
170	134	66
171	134	66
172	134	66
173	134	66
174	134	67
175	134	66
176	134	66
177	134	66
178	134	66
179	134	66
180	134	66
181	133	66
182	134	66
183	134	66
184	134	67
185	250	186
186	244	185
187	239	185
188	235	185
189	231	185
190	226	186
191	222	186
192	219	186
193	215	186
194	212	187
195	208	186
196	205	186
197	202	187
198	199	187
199	196	187
200	194	187
201	192	187
202	189	187
203	187	187
204	185	187
205	182	187
206	180	187
207	179	187
208	177	187
209	175	188
210	173	188
211	171	188
212	170	188
213	169	188
214	167	188
215	166	188
216	165	188
217	163	188
218	162	189
219	161	189
220	160	189
221	159	189
222	158	189
223	157	189
224	156	189
225	155	189
226	154	189
227	153	188
228	153	189
229	153	189
230	151	189
231	151	189
232	150	189
233	149	189
234	149	189
235	148	190
236	148	189
237	148	189
238	147	190
239	146	189
240	146	190
241	145	189
242	145	190
243	145	189
244	145	189
245	144	190
246	143	190
247	143	189
248	143	190
249	142	190
250	142	189
251	142	189
252	142	190
253	141	190
254	141	190
255	141	189
256	140	190
257	140	189
258	140	189
259	139	190
260	140	190
261	139	190
262	139	190
263	139	189
264	139	189
265	139	189
266	139	190
267	139	190
268	138	190
269	138	190
270	137	190
271	137	190
272	137	189
273	137	189
274	137	190
275	137	189
276	137	190
277	137	190
278	137	190
279	137	190
280	137	190
281	137	189
282	137	190
283	137	190
284	136	190
285	137	190
286	137	189
287	136	190
288	136	189
289	136	190
290	136	190
291	136	190
292	136	190
293	136	190
294	136	190
295	136	190
296	135	190
297	136	190
298	136	190
299	135	189
300	136	190
301	135	190
302	136	190
303	136	190
304	135	190
305	136	190
306	135	190
307	135	189
308	136	190
309	135	190
310	135	190
311	136	190
312	135	190
313	135	190
314	135	190
315	135	190
316	135	190
317	135	190
318	135	190
319	135	190
320	135	190
321	135	190
322	135	190
323	135	190
324	135	190
325	135	190
326	135	190
327	135	190
328	135	190
329	135	190
330	135	190
331	135	190
332	135	190
333	135	190
334	134	190
335	135	189
336	135	190
337	134	190
338	135	190
339	135	190
340	135	190
341	135	190
342	135	190
343	134	190
344	135	190
345	135	190
346	135	190
347	135	190
348	135	190
349	135	190
350	134	190
351	135	190
352	134	189
353	135	190
354	135	190
355	135	190
356	135	190
357	135	190
358	135	190
359	135	190
360	135	190
361	135	190
362	135	190
363	135	190
364	135	189
365	135	190
366	134	190
367	134	190
368	134	190
369	135	190
370	135	190
371	135	190
372	135	190
373	134	190
374	135	190
375	134	190
376	134	190
377	134	190
378	135	190
379	134	190
380	135	190
381	134	190
382	135	190
383	135	190
384	134	190
385	135	190
386	135	190
387	135	190
388	134	189
389	135	190
390	135	190
391	135	190
392	135	190
393	17	70
