
TIME STEP:
125 = 20us

VOLTAGE STEP:
CH1:  32 = 0.3V
CH2:  32 = 0.3V
GND	138	132
N	CH1	CH2

0	154	189
1	154	190
2	154	190
3	154	190
4	154	190
5	155	190
6	155	190
7	155	190
8	155	190
9	155	190
10	155	189
11	155	190
12	155	190
13	156	190
14	155	190
15	155	190
16	156	190
17	155	190
18	156	190
19	156	190
20	156	190
21	156	189
22	156	190
23	156	190
24	156	190
25	156	190
26	156	190
27	157	189
28	157	190
29	156	190
30	157	190
31	156	190
32	157	190
33	157	190
34	158	190
35	157	190
36	158	190
37	158	190
38	158	190
39	158	190
40	158	190
41	158	190
42	158	190
43	159	190
44	158	190
45	158	190
46	159	190
47	159	190
48	159	190
49	159	190
50	159	190
51	159	190
52	159	190
53	159	190
54	159	190
55	159	190
56	160	190
57	160	190
58	160	190
59	160	190
60	160	190
61	160	190
62	160	190
63	160	190
64	160	190
65	161	190
66	161	190
67	160	190
68	161	190
69	161	190
70	161	190
71	161	190
72	161	190
73	161	190
74	161	190
75	162	190
76	161	190
77	162	190
78	162	190
79	161	183
80	161	117
81	161	90
82	161	91
83	161	90
84	161	90
85	160	89
86	160	89
87	160	89
88	160	89
89	160	89
90	159	90
91	159	89
92	159	89
93	158	89
94	158	89
95	158	89
96	158	89
97	158	89
98	157	89
99	157	89
100	157	90
101	156	89
102	156	89
103	156	89
104	156	89
105	156	89
106	156	90
107	155	89
108	155	89
109	155	89
110	155	89
111	155	89
112	154	89
113	154	89
114	154	89
115	154	89
116	154	89
117	153	89
118	153	89
119	153	89
120	153	89
121	153	89
122	153	89
123	153	89
124	152	89
125	152	89
126	152	88
127	151	89
128	151	89
129	151	89
130	151	88
131	150	89
132	151	89
133	150	89
134	150	89
135	150	89
136	150	88
137	149	89
138	149	89
139	149	89
140	149	88
141	149	88
142	148	88
143	148	88
144	148	88
145	147	88
146	147	88
147	148	88
148	148	88
149	147	89
150	147	88
151	147	89
152	147	88
153	147	88
154	146	88
155	147	88
156	145	88
157	145	88
158	145	88
159	145	88
160	145	88
161	145	88
162	145	88
163	144	88
164	145	87
165	144	88
166	144	88
167	144	88
168	144	88
169	143	88
170	143	88
171	143	88
172	142	88
173	143	88
174	142	88
175	142	88
176	142	88
177	142	88
178	142	88
179	141	88
180	142	88
181	141	87
182	141	87
183	141	87
184	141	88
185	141	87
186	140	88
187	140	88
188	140	88
189	140	87
190	140	87
191	140	88
192	139	88
193	139	88
194	139	87
195	139	87
196	139	87
197	138	87
198	138	88
199	138	87
200	138	88
201	138	87
202	138	87
203	137	87
204	137	88
205	137	87
206	137	87
207	137	87
208	137	87
209	137	87
210	137	87
211	137	87
212	137	87
213	136	87
214	136	87
215	136	88
216	136	87
217	135	87
218	135	87
219	135	87
220	135	87
221	135	87
222	135	87
223	134	87
224	135	87
225	134	87
226	134	87
227	134	87
228	134	87
229	133	87
230	133	87
231	133	87
232	133	87
233	133	87
234	133	87
235	133	87
236	132	87
237	132	87
238	132	87
239	132	87
240	132	87
241	132	87
242	132	87
243	132	87
244	131	87
245	131	87
246	131	87
247	131	87
248	131	87
249	131	87
250	130	87
251	131	87
252	130	87
253	130	87
254	130	87
255	130	87
256	130	87
257	129	87
258	130	87
259	129	87
260	129	87
261	129	87
262	129	87
263	129	87
264	129	87
265	129	87
266	129	87
267	129	87
268	128	87
269	129	87
270	128	87
271	127	87
272	127	87
273	128	87
274	127	87
275	127	87
276	127	87
277	127	87
278	127	87
279	127	87
280	126	87
281	126	87
282	126	87
283	127	87
284	126	87
285	125	87
286	126	87
287	125	87
288	126	87
289	125	87
290	125	87
291	125	87
292	125	87
293	125	87
294	125	87
295	125	87
296	125	87
297	124	87
298	124	87
299	124	87
300	124	87
301	124	86
302	124	87
303	124	86
304	124	87
305	123	87
306	124	87
307	123	87
308	123	87
309	123	87
310	123	87
311	123	87
312	123	87
313	123	87
314	122	87
315	123	87
316	123	87
317	122	87
318	122	87
319	122	86
320	121	87
321	121	87
322	121	87
323	122	87
324	122	87
325	121	87
326	121	87
327	121	87
328	121	87
329	121	87
330	121	87
331	121	87
332	121	87
333	121	87
334	121	87
335	120	87
336	120	86
337	120	87
338	120	87
339	120	87
340	120	87
341	120	86
342	119	87
343	119	87
344	119	86
345	119	87
346	119	87
347	119	87
348	119	87
349	119	87
350	119	87
351	119	87
352	119	87
353	118	87
354	118	87
355	118	86
356	118	87
357	118	86
358	118	87
359	117	87
360	117	87
361	117	86
362	117	87
363	118	87
364	117	87
365	117	86
366	117	86
367	117	87
368	117	86
369	116	86
370	117	86
371	117	87
372	117	87
373	116	87
374	116	87
375	116	86
376	116	86
377	116	87
378	116	87
379	116	87
380	116	86
381	116	86
382	116	86
383	116	87
384	116	86
385	115	87
386	115	87
387	115	86
388	115	87
389	115	87
390	115	86
391	115	87
392	115	120
393	115	179
