
TIME STEP:
125 = 20us

VOLTAGE STEP:
CH1:  32 = 0.3V
CH2:  32 = 0.3V
GND	138	132
N	CH1	CH2

0	124	92
1	125	91
2	124	91
3	124	91
4	124	90
5	123	91
6	123	91
7	123	90
8	123	90
9	123	90
10	122	90
11	122	90
12	122	90
13	121	90
14	121	90
15	121	90
16	121	90
17	121	89
18	121	89
19	120	89
20	120	89
21	120	88
22	119	89
23	119	88
24	120	89
25	119	88
26	119	88
27	118	88
28	118	88
29	118	88
30	117	88
31	117	88
32	117	88
33	117	88
34	117	87
35	116	87
36	116	87
37	116	87
38	116	87
39	115	87
40	116	87
41	115	87
42	115	87
43	115	87
44	115	87
45	115	87
46	114	87
47	114	87
48	113	87
49	113	87
50	113	87
51	113	87
52	113	87
53	113	87
54	113	87
55	112	86
56	113	87
57	112	87
58	112	87
59	112	87
60	111	87
61	111	86
62	111	86
63	111	86
64	111	86
65	111	86
66	110	86
67	110	86
68	110	86
69	110	86
70	110	86
71	109	86
72	110	86
73	109	86
74	109	86
75	108	86
76	108	86
77	108	86
78	108	86
79	108	86
80	108	85
81	108	86
82	108	85
83	107	86
84	107	86
85	107	86
86	107	86
87	107	85
88	107	86
89	106	85
90	106	86
91	106	86
92	106	86
93	106	86
94	105	85
95	105	86
96	105	86
97	106	86
98	105	86
99	105	86
100	105	86
101	105	85
102	105	86
103	105	85
104	105	86
105	104	85
106	104	85
107	104	85
108	104	85
109	103	85
110	104	85
111	103	85
112	103	85
113	104	85
114	103	86
115	103	85
116	103	85
117	103	85
118	102	85
119	102	85
120	103	85
121	102	85
122	102	85
123	102	85
124	101	85
125	101	85
126	101	85
127	101	85
128	101	85
129	101	85
130	100	85
131	100	85
132	100	86
133	101	85
134	100	85
135	100	85
136	100	85
137	100	85
138	100	85
139	100	85
140	100	85
141	100	85
142	100	85
143	100	85
144	99	85
145	99	85
146	99	85
147	99	85
148	99	85
149	99	85
150	99	85
151	99	85
152	99	85
153	99	85
154	99	85
155	99	85
156	99	85
157	98	85
158	98	84
159	98	84
160	98	85
161	98	85
162	98	85
163	98	85
164	97	85
165	97	85
166	97	85
167	97	85
168	97	85
169	97	85
170	97	85
171	97	85
172	97	85
173	97	84
174	96	85
175	96	84
176	97	85
177	97	85
178	96	85
179	96	85
180	96	85
181	96	85
182	96	85
183	95	85
184	96	85
185	95	84
186	96	84
187	95	84
188	95	84
189	96	85
190	95	84
191	95	84
192	95	84
193	95	85
194	95	84
195	95	85
196	95	84
197	95	84
198	95	84
199	94	85
200	95	84
201	94	84
202	94	85
203	94	84
204	94	84
205	94	84
206	94	85
207	94	84
208	94	84
209	94	84
210	94	84
211	94	85
212	94	84
213	93	84
214	93	84
215	93	84
216	94	84
217	93	84
218	93	84
219	93	84
220	93	83
221	93	85
222	93	84
223	93	84
224	92	84
225	93	84
226	92	84
227	92	84
228	93	84
229	92	84
230	92	84
231	92	85
232	93	84
233	92	85
234	92	84
235	92	84
236	92	84
237	92	84
238	92	84
239	92	84
240	92	84
241	92	84
242	92	84
243	92	84
244	92	84
245	92	84
246	92	84
247	91	84
248	92	85
249	92	85
250	91	85
251	91	85
252	91	84
253	91	85
254	91	84
255	91	85
256	91	85
257	92	85
258	91	84
259	91	85
260	91	83
261	91	84
262	91	85
263	91	85
264	91	85
265	91	85
266	90	85
267	90	85
268	90	85
269	90	85
270	91	85
271	90	85
272	90	85
273	91	85
274	90	85
275	90	85
276	90	85
277	90	85
278	90	85
279	90	85
280	90	85
281	90	85
282	90	85
283	90	86
284	90	86
285	90	85
286	89	85
287	90	86
288	90	85
289	90	86
290	90	86
291	90	86
292	89	86
293	90	86
294	89	86
295	89	86
296	90	86
297	89	86
298	89	87
299	89	87
300	89	87
301	89	87
302	89	87
303	89	87
304	89	87
305	90	87
306	89	87
307	90	87
308	89	87
309	89	87
310	89	88
311	89	88
312	89	89
313	89	89
314	89	88
315	89	89
316	89	89
317	89	89
318	89	89
319	89	89
320	89	90
321	89	90
322	89	90
323	89	91
324	89	91
325	89	91
326	89	91
327	89	91
328	89	92
329	90	92
330	89	92
331	89	93
332	89	93
333	89	93
334	89	94
335	89	94
336	90	95
337	90	95
338	90	95
339	90	95
340	90	95
341	90	96
342	90	97
343	90	97
344	90	97
345	90	98
346	90	98
347	90	98
348	90	99
349	90	99
350	90	100
351	91	100
352	91	101
353	91	102
354	91	102
355	91	103
356	91	103
357	91	104
358	91	104
359	92	105
360	91	106
361	92	106
362	91	107
363	91	107
364	92	108
365	92	109
366	92	110
367	92	110
368	92	111
369	93	111
370	93	112
371	93	113
372	93	114
373	93	115
374	93	115
375	93	116
376	93	117
377	94	117
378	94	118
379	94	119
380	94	119
381	94	120
382	95	121
383	95	122
384	95	123
385	96	124
386	95	125
387	96	126
388	96	127
389	96	127
390	97	128
391	97	129
392	97	130
393	97	131
394	97	133
395	98	133
396	98	134
397	98	134
398	98	136
399	99	137
400	99	138
401	100	139
402	100	139
403	100	140
404	100	141
405	101	142
406	100	144
407	101	145
408	102	146
409	102	147
410	102	148
411	102	148
412	103	149
413	103	150
414	104	151
415	103	152
416	104	153
417	105	154
418	105	155
419	105	156
420	106	156
421	106	158
422	106	159
423	107	159
424	108	161
425	108	161
426	108	162
427	108	163
428	109	163
429	109	165
430	110	165
431	110	166
432	110	167
433	111	167
434	111	169
435	111	169
436	112	169
437	112	170
438	113	171
439	113	172
440	114	173
441	114	173
442	115	174
443	115	174
444	116	175
445	116	175
446	116	176
447	117	176
448	118	177
449	119	177
450	118	178
451	119	179
452	119	179
453	120	180
