
TIME STEP:
125 = 0.2ms

VOLTAGE STEP:
CH1:  32 = 1V
CH2:  32 = 1V
GND	138	132
N	CH1	CH2

0	131	65
1	131	65
2	132	65
3	131	65
4	132	65
5	131	65
6	132	65
7	132	66
8	132	65
9	132	66
10	132	65
11	132	65
12	132	66
13	132	66
14	132	66
15	132	65
16	132	65
17	132	65
18	132	65
19	132	66
20	132	66
21	132	65
22	133	66
23	132	65
24	133	66
25	132	65
26	132	66
27	133	65
28	133	65
29	133	65
30	132	66
31	132	65
32	133	65
33	133	65
34	133	65
35	133	65
36	133	65
37	133	66
38	133	66
39	133	65
40	133	65
41	133	65
42	133	65
43	133	65
44	133	65
45	133	65
46	133	66
47	133	65
48	133	65
49	133	65
50	133	66
51	133	65
52	134	65
53	133	66
54	134	65
55	133	66
56	133	65
57	133	66
58	133	65
59	133	66
60	134	66
61	133	65
62	133	65
63	133	66
64	133	65
65	134	65
66	134	65
67	134	65
68	134	66
69	133	65
70	133	65
71	133	65
72	133	65
73	133	66
74	134	65
75	134	65
76	133	65
77	133	65
78	134	65
79	134	65
80	133	65
81	134	66
82	133	65
83	133	65
84	133	65
85	134	67
86	135	67
87	134	66
88	135	66
89	135	66
90	134	66
91	134	66
92	134	66
93	134	66
94	134	66
95	135	66
96	134	67
97	134	66
98	134	67
99	134	66
100	134	66
101	135	67
102	135	67
103	135	67
104	135	67
105	135	67
106	135	67
107	135	67
108	135	67
109	135	67
110	135	67
111	135	67
112	135	67
113	135	67
114	135	68
115	135	68
116	136	68
117	136	69
118	136	68
119	137	69
120	136	69
121	137	70
122	137	69
123	137	70
124	137	70
125	137	70
126	137	70
127	137	71
128	138	71
129	138	71
130	138	72
131	138	72
132	139	73
133	138	73
134	139	73
135	139	74
136	140	74
137	140	75
138	140	75
139	140	75
140	141	77
141	141	77
142	142	78
143	142	79
144	143	79
145	143	80
146	143	81
147	144	81
148	144	81
149	145	83
150	145	84
151	145	85
152	146	86
153	147	87
154	147	87
155	148	89
156	148	90
157	149	91
158	150	92
159	151	94
160	150	94
161	151	95
162	152	97
163	153	98
164	153	99
165	154	100
166	155	102
167	155	103
168	156	104
169	156	105
170	157	107
171	158	109
172	159	110
173	159	112
174	159	113
175	161	114
176	161	116
177	162	118
178	162	119
179	163	122
180	164	123
181	164	125
182	165	126
183	165	128
184	167	130
185	167	132
186	169	133
187	168	135
188	169	137
189	169	139
190	170	140
191	171	143
192	172	145
193	172	147
194	173	148
195	173	149
196	173	151
197	174	153
198	175	155
199	175	156
200	174	158
201	175	159
202	175	161
203	176	163
204	175	164
205	176	166
206	176	167
207	176	169
208	176	170
209	176	171
210	177	173
211	177	174
212	175	175
213	175	176
214	175	178
215	175	179
216	175	180
217	174	180
218	173	181
219	174	182
220	173	183
221	172	184
222	172	185
223	171	186
224	171	186
225	170	186
226	169	187
227	169	187
228	168	187
229	167	188
230	166	187
231	165	188
232	164	188
233	163	188
234	162	187
235	161	187
236	159	187
237	158	186
238	157	186
239	156	186
240	155	185
241	154	184
242	153	183
243	151	183
244	150	183
245	148	181
246	147	179
247	146	179
248	145	178
249	143	177
250	141	176
251	140	175
252	139	174
253	137	173
254	136	171
255	134	169
256	133	169
257	132	167
258	130	165
259	129	164
260	128	163
261	127	161
262	125	159
263	124	157
264	122	155
265	121	155
266	120	153
267	119	151
268	118	149
269	117	147
270	116	146
271	114	144
272	113	142
273	113	140
274	112	139
275	110	137
276	109	134
277	108	133
278	108	131
279	107	130
280	106	128
281	105	126
282	105	125
283	104	123
284	103	121
285	103	119
286	103	118
287	102	117
288	101	114
289	101	113
290	100	112
291	100	110
292	100	109
293	100	107
294	99	105
295	99	104
296	99	103
297	99	101
298	99	100
299	99	99
300	98	98
301	99	97
302	99	95
303	99	94
304	99	94
305	98	93
306	99	91
307	99	91
308	100	89
309	99	88
310	100	87
311	100	86
312	100	85
313	100	84
314	100	84
315	101	82
316	102	82
317	102	81
318	103	81
319	102	79
320	103	79
321	103	78
322	104	78
323	104	77
324	104	77
325	105	76
326	105	75
327	105	75
328	106	74
329	106	75
330	107	73
331	108	74
332	108	72
333	108	73
334	109	72
335	109	72
336	109	71
337	110	71
338	111	70
339	111	70
340	112	70
341	112	70
342	113	70
343	113	70
344	114	70
345	113	69
346	115	69
347	115	69
348	115	69
349	116	68
350	116	67
351	116	68
352	117	68
353	118	68
354	118	67
355	118	67
356	119	67
357	119	67
358	119	67
359	120	67
360	120	67
361	120	67
362	121	66
363	121	67
364	121	66
365	122	66
366	122	67
367	123	66
368	123	67
369	123	67
370	124	66
371	124	66
372	124	67
373	125	66
374	124	66
375	124	67
376	125	67
377	125	66
378	125	65
379	125	66
380	125	66
381	126	65
382	126	65
383	126	65
384	127	66
385	127	66
386	127	65
387	127	65
388	127	66
389	128	66
390	128	65
391	128	66
392	128	65
393	128	65
