Abscissa	Profile 1
x	y
[]	[]
104.0545	34.456953
105.05503	34.993165
106.05555	35.544753
107.05607	36.289518
108.0566	36.915798
109.05712	38.136667
110.05765	39.42825
111.05817	40.317968
112.05869	40.972086
113.05922	41.687843
114.05974	42.873484
115.06027	44.045546
116.06079	45.251855
117.06131	47.078802
118.06184	48.557518
119.06236	49.996034
120.06289	51.369306
121.06341	53.110848
122.06393	54.865504
123.06446	57.032932
124.06498	58.614806
125.06551	60.971249
126.06603	63.06632
127.06655	65.433588
128.06708	67.778902
129.0676	70.104472
130.06813	72.530134
131.06865	75.290939
132.06917	78.426861
133.0697	80.951012
134.07022	83.495756
135.07075	86.263485
136.07127	89.283388
137.07179	91.9935
138.07232	95.605358
139.07284	98.840717
140.07337	102.07443
141.07389	105.39417
142.07441	108.49203
143.07494	111.97763
144.07546	114.73108
145.07599	118.52769
146.07651	121.7895
147.07704	126.22261
148.07756	129.58791
149.07808	133.25502
150.07861	136.29566
151.07913	140.96714
152.07966	144.68381
153.08018	149.13672
154.0807	153.17736
155.08123	157.52112
156.08175	161.55125
157.08228	166.05639
158.0828	170.73072
159.08332	175.24498
160.08385	179.99405
161.08437	184.87241
162.0849	189.25232
163.08542	194.21754
164.08594	198.29343
165.08647	203.43996
166.08699	208.28631
167.08752	212.22934
168.08804	216.69092
169.08856	221.96338
170.08909	227.51773
171.08961	233.02594
172.09014	238.26357
173.09066	242.95127
174.09118	248.76833
175.09171	254.20822
176.09223	259.55404
177.09276	264.276
178.09328	271.23729
179.0938	277.50493
180.09433	283.27179
181.09485	288.46102
182.09538	293.25469
183.0959	299.5012
184.09643	305.94317
185.09695	310.53742
186.09747	316.13307
187.098	323.35387
188.09852	328.98907
189.09905	334.53229
190.09957	339.97886
191.10009	346.45099
192.10062	350.94778
193.10114	356.17301
194.10167	362.10382
195.10219	367.61618
196.10271	373.29857
197.10324	378.17033
198.10376	383.24136
199.10429	387.86751
200.10481	392.48389
201.10533	398.94552
202.10586	403.02622
203.10638	408.91852
204.10691	414.82709
205.10743	421.5123
206.10795	425.30661
207.10848	431.41345
208.109	436.85802
209.10953	441.76572
210.11005	447.44092
