Abscissa	Profile 1
x	y
[]	[]
103.99174	24.390303
104.99166	24.423131
105.99158	24.363109
106.9915	24.187575
107.99142	24.120358
108.99134	24.013197
109.99126	23.780354
110.99118	23.566618
111.9911	23.476172
112.99103	23.304416
113.99095	23.118393
114.99087	23.090898
115.99079	22.999249
116.99071	22.972974
117.99063	22.783383
118.99055	22.777601
119.99047	22.813028
120.99039	22.816848
121.99031	22.768466
122.99023	22.894116
123.99015	23.196941
124.99007	23.394051
125.98999	23.710071
126.98991	23.963492
127.98983	24.397347
128.98975	24.660801
129.98968	24.743646
130.9896	25.365194
131.98952	25.841899
132.98944	26.205888
133.98936	26.644115
134.98928	26.83978
135.9892	27.149056
136.98912	27.514891
137.98904	27.645833
138.98896	27.974089
139.98888	28.231466
140.9888	28.332083
141.98872	28.455762
142.98864	28.278684
143.98856	28.216506
144.98848	28.334972
145.9884	28.06252
146.98832	27.979538
147.98825	27.866475
148.98817	27.730853
149.98809	27.543472
150.98801	27.038716
151.98793	26.904249
152.98785	26.72289
153.98777	26.533814
154.98769	26.440142
155.98761	26.359853
156.98753	26.276472
157.98745	26.14559
158.98737	26.251254
159.98729	26.430073
160.98721	26.426128
161.98713	26.563634
162.98705	26.826422
163.98697	27.215231
164.9869	27.739013
165.98682	28.162986
166.98674	28.510461
167.98666	28.74319
168.98658	29.254014
169.9865	29.764055
170.98642	29.967148
171.98634	30.583208
172.98626	31.148847
173.98618	31.503789
174.9861	32.079913
175.98602	32.243163
176.98594	32.481228
177.98586	32.926685
178.98578	33.004924
179.9857	33.261733
180.98562	33.733638
181.98555	33.922045
182.98547	33.782087
183.98539	33.556106
184.98531	33.298785
185.98523	33.240569
186.98515	33.092847
187.98507	33.035661
188.98499	33.287004
189.98491	33.117084
190.98483	32.668119
191.98475	32.400435
192.98467	32.224566
193.98459	32.03527
194.98451	31.832102
195.98443	31.665582
196.98435	31.747073
197.98427	31.734162
198.9842	31.606557
199.98412	31.673957
200.98404	31.831193
201.98396	31.737523
202.98388	31.42903
203.9838	31.721369
204.98372	32.241072
205.98364	32.664618
206.98356	32.887451
207.98348	33.223865
208.9834	33.489902
209.98332	33.734121
