8,000	291,300
8,100	287,450
8,200	287,550
8,300	284,800
8,400	280,950
8,500	278,900
8,600	273,550
8,700	276,450
8,800	275,400
8,900	275,950
9,000	301,050
9,100	408,700
9,200	484,950
9,300	500,600
9,400	373,900
9,500	273,900
9,600	267,250
9,700	263,750
9,800	255,250
9,900	259,400
10,000	271,050
10,100	298,650
10,200	480,450
10,300	987,250
10,400	1144,350
10,500	818,600
10,600	366,200
10,700	238,850
10,800	224,800
10,900	214,900
11,000	208,650
11,100	210,400
11,200	200,300
11,300	203,450
11,400	203,850
11,500	200,200
