Abscissa	Profile 1
x	y
[]	[]
303	540.31808
304	536.04746
305	531.36572
306	526.17809
307	521.08614
308	515.73057
309	510.3842
310	505.07341
311	499.67183
312	493.81859
313	487.21496
314	481.10227
315	475.98418
316	470.75987
317	465.19833
318	459.34606
319	452.7893
320	448.68008
321	444.91396
322	438.68135
323	433.92846
324	431.22543
325	428.36948
326	425.9821
327	422.37526
328	420.00267
329	419.46677
330	418.22175
331	417.99249
332	418.69138
333	418.79179
334	420.1803
335	422.80927
336	424.19101
337	426.71438
338	431.10825
339	435.34478
340	439.69166
341	444.59984
342	450.2685
343	455.81441
344	461.65891
345	469.02542
346	475.821
347	482.64167
348	489.54709
349	496.77786
350	505.48964
351	513.28682
352	521.44557
353	528.60285
354	534.80256
355	541.59035
356	547.23187
357	550.89944
358	553.24049
359	556.08717
360	559.1905
361	560.498
362	562.56834
363	566.03899
364	567.39267
365	566.4697
366	564.31076
367	561.40829
368	557.46807
369	550.41498
370	542.05176
371	533.18502
372	521.17955
373	509.37608
374	496.39513
375	482.17373
376	468.35649
377	452.72378
378	435.41892
379	417.09217
380	399.36135
381	381.23054
382	362.34529
383	343.54252
384	323.92114
385	304.92793
386	285.23359
387	266.29057
388	248.11323
389	228.71488
390	210.48378
391	193.28925
392	176.84526
393	161.0434
394	145.10038
395	129.87726
396	116.26522
397	103.45268
398	91.40085
399	80.542515
400	70.643101
401	61.620422
402	53.337798
403	46.095004
404	39.774666
405	34.094097
406	29.361985
407	25.446921
408	22.013007
409	19.082095
410	16.777077
411	15.028375
412	13.856674
413	13.124619
414	12.459658
415	12.022194
416	11.850587
417	11.779817
418	11.862124
419	12.054061
420	12.200661
421	12.334713
422	12.579924
423	12.736075
424	12.848784
425	12.959784
426	13.062299
427	13.134326
428	13.027071
429	12.79718
430	12.702014
431	12.656402
432	12.362608
433	12.10189
434	11.999085
435	11.708705
436	11.388195
437	11.366751
438	11.333876
439	11.029606
440	10.920082
441	10.867849
442	10.782837
443	10.837188
444	10.819498
445	10.888937
446	10.869349
447	10.868234
448	11.0838
449	11.243891
450	11.254611
451	11.294719
452	11.345955
453	11.414578
454	11.563672
455	11.553879
456	11.492817
457	11.569775
458	11.590502
459	11.487958
460	11.381564
461	11.326693
462	11.266454
463	11.18274
464	11.058989
465	10.905234
466	10.724843
467	10.666321
468	10.544907
469	10.358407
470	10.416514
471	10.380899
472	10.313469
473	10.301811
474	10.219901
475	10.246616
476	10.31817
477	10.363745
478	10.422846
479	10.558056
480	10.694556
481	10.700175
482	10.841835
483	10.951221
484	10.997246
485	11.191763
486	11.310533
487	11.36083
488	11.383586
489	11.490418
490	11.555483
491	11.502878
492	11.511969
493	11.665389
494	11.67043
495	11.54907
496	11.571876
497	11.565184
498	11.495726
499	11.419574
500	11.435716
501	11.460493
502	11.376321
503	11.298185
504	11.330615
505	11.317177
506	11.236425
507	11.211695
508	11.205626
509	11.214093
510	11.304909
511	11.292328
512	11.294287
