Abscissa	Profile 1
x	y
[]	[]
104.14266	44.788958
105.14403	47.775712
106.1454	50.840184
107.14678	54.146806
108.14815	58.220661
109.14952	61.828959
110.15089	65.660344
111.15226	70.362198
112.15364	75.032622
113.15501	79.683735
114.15638	84.741697
115.15775	89.799358
116.15912	95.144917
117.16049	100.74046
118.16187	106.30989
119.16324	112.57604
120.16461	119.18994
121.16598	125.61361
122.16735	132.32936
123.16872	139.281
124.1701	146.37096
125.17147	153.7046
126.17284	161.02562
127.17421	168.93981
128.17558	177.62208
129.17695	185.36108
130.17833	194.15121
131.1797	202.05007
132.18107	211.09255
133.18244	219.84521
134.18381	228.7778
135.18519	237.35465
136.18656	247.28453
137.18793	256.58304
138.1893	265.19999
139.19067	274.63354
140.19204	284.71472
141.19342	293.68774
142.19479	303.72177
143.19616	313.27878
144.19753	322.09357
145.1989	332.31978
146.20027	341.16134
147.20165	350.68279
148.20302	360.74046
149.20439	368.44505
150.20576	378.84856
151.20713	387.62785
152.2085	397.38095
153.20988	405.61214
154.21125	414.42737
155.21262	421.62821
156.21399	429.19216
157.21536	439.14862
158.21674	445.63765
159.21811	453.20134
160.21948	459.9259
161.22085	468.63204
162.22222	473.90711
163.22359	479.79673
164.22497	486.41374
165.22634	492.18829
166.22771	498.20478
167.22908	502.25809
168.23045	508.17895
169.23182	512.49156
170.2332	516.62681
171.23457	521.23414
172.23594	524.88602
173.23731	527.80602
174.23868	530.45217
175.24005	532.61347
176.24143	535.34296
177.2428	539.4228
178.24417	539.74247
179.24554	541.80592
180.24691	541.86208
181.24829	541.43667
182.24966	542.34794
183.25103	541.86486
184.2524	541.11318
185.25377	541.78136
186.25514	542.02468
187.25652	540.43389
188.25789	539.04257
189.25926	537.45766
190.26063	536.25338
191.262	535.39253
192.26337	534.10964
193.26475	530.26493
194.26612	527.54792
195.26749	523.86528
196.26886	523.9144
197.27023	520.02142
198.2716	516.6958
199.27298	514.84331
200.27435	512.62858
201.27572	510.27964
202.27709	505.08544
203.27846	501.07615
204.27984	498.3365
205.28121	493.93758
206.28258	490.60795
207.28395	487.3578
208.28532	483.62634
209.28669	479.40029
210.28807	473.95812
