0.02,89.9,0.0208,-105.7
0.022,90.9,0.0228,-106.7
0.024,93.9,0.0248,-108.7
0.026,93.9,0.0268,-108.7
0.028,93.9,0.0288,-109.7
0.03,92.9,0.0308,-109.7
0.032,93.9,0.0328,-109.7
0.034,95.9,0.0348,-109.7
0.036,93.9,0.0368,-109.7
0.038,96.9,0.0388,-111.7
0.04,96.9,0.0408,-110.7
0.042,98.9,0.0428,-111.7
0.044,96.9,0.0448,-111.7
0.046,97.9,0.0468,-113.7
0.048,98.9,0.0488,-113.7
0.05,98.9,0.0508,-116.7
0.052,98.9,0.0528,-116.7
0.054,98.9,0.0548,-116.7
0.056,100.9,0.0568,-116.7
0.058,102.9,0.0588,-116.7
0.06,102.9,0.0608,-116.7
0.062,100.9,0.0628,-118.7
0.064,102.9,0.0648,-118.7
0.066,102.9,0.0668,-118.7
0.068,104.9,0.0688,-118.7
0.07,101.9,0.0708,-120.7
0.072,105.9,0.0728,-118.7
0.074,103.9,0.0748,-119.7
0.076,103.9,0.0768,-120.7
0.078,105.9,0.0788,-121.7
0.08,104.9,0.0808,-121.7
0.082,106.9,0.0828,-121.7
0.084,106.9,0.0848,-122.7
0.086,106.9,0.0868,-122.7
0.088,106.9,0.0888,-124.7
0.09,106.9,0.0908,-123.7
0.092,106.9,0.0928,-124.7
0.094,106.9,0.0948,-124.7
0.096,108.9,0.0968,-124.7
0.098,110.9,0.0988,-124.7
0.1,110.9,0.1008,-126.7
0.102,110.9,0.1028,-125.7
0.104,110.9,0.1048,-128.7
0.106,110.9,0.1068,-126.7
0.108,110.9,0.1088,-126.7
0.11,110.9,0.1108,-128.7
0.112,109.9,0.1128,-129.7
0.114,113.9,0.1148,-128.7
0.116,110.9,0.1168,-130.7
0.118,110.9,0.1188,-128.7
0.12,110.9,0.1208,-128.7
0.122,111.9,0.1228,-128.7
0.124,109.9,0.1248,-129.7
0.126,111.9,0.1268,-128.7
0.128,113.9,0.1288,-129.7
0.13,109.9,0.1308,-129.7
0.132,113.9,0.1328,-130.7
0.134,111.9,0.1348,-132.7
0.136,111.9,0.1368,-133.7
0.138,112.9,0.1388,-128.7
0.14,112.9,0.1408,-131.7
0.142,113.9,0.1428,-132.7
0.144,113.9,0.1448,-132.7
0.146,111.9,0.1468,-132.7
0.148,113.9,0.1488,-131.7
0.15,113.9,0.1508,-130.7
0.152,113.9,0.1528,-133.7
0.154,113.9,0.1548,-132.7
0.156,114.9,0.1568,-133.7
0.158,113.9,0.1588,-132.7
0.16,114.9,0.1608,-131.7
0.162,114.9,0.1628,-132.7
